Run Number	BLP1	BLP2	Spin	Beam Intensity	GR Trigger	GR Trigger Live	GR Clock	GR Clock Live	LAS Trigger (Broken Channel)	LAS Trigger Live	LAS Clock	LAS Clock Live	GR Singles Event	LAS Singles Event	GR-LAS Coincidence	LAS Singles Sampling	LAS Trigger	GR Singles Sampling	N/U	BLP1 Left	BLP1 Right	BLP1 Up	BLP1 Down	BLP1 Left  Chance	BLP1 Right Chance	BLP1 Up    Chance	BLP1 Down  Chance	BLP2 Left	BLP2 Right	BLP2 Up	BLP2 Down	BLP2 Left  Chance	BLP2 Right Chance	BLP2 Up    Chance	BLP2 Down  Chance	BLP Clock	BLP Clock Live	BLP Trigger	BLP Trigger Live	Akimune Up	Akimune Down	Akimune Left	Akimune Right	Beam Loss Monitor 1	Beam Loss Monitor 2	Beam Loss Monitor 3	GR Scintillator 1	BI Range #1	BI Range #2	BI Range #3	BI Range #4	V830 Test #0	V830 Test #1	V830 Test #2	V830 Test #3	V830 Test #4	V830 Test #5	V830 Test #6	V830 Test #7	V830 Test #8	V830 Test #9	V830 Test #10	V830 Test #11	V830 Test #12	V830 Test #13	V830 Test #14	V830 Test #15	V830 Test #16	V830 Test #17	V830 Test #18	V830 Test #19	V830 Test #20	V830 Test #21	V830 Test #22	V830 Test #23	V830 Test #24	V830 Test #25	V830 Test #26	V830 Test #27	V830 Test #28	V830 Test #29	V830 Test #30	V830 Test #31
2200	IN	IN	UNPOL	611585	11443708	10945903	36048302	34629712	0	317759059	36048302	34935827	9981065	316800562	958485	1056001	337902170	998105	0	230804	252866	256952	261860	13530	14414	35986	19186	277900	280431	284290	282328	3939	3994	3932	3979	36048005	3997628	2225196	245440	3413642	1186569	1657092	437592	0	642161	24	0	0	93580290	0	93069607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611585	11443708	10945903	36048304	34629712	337902182	317759059	36048304	34935827	9981065	316800562	958485	3592	0	998105	0
2201	IN	IN	UNPOL	222405	235532	234237	7255703	7217646	0	3171283	7255703	7221909	233205	3170256	1027	0	3256516	233205	0	7925	8608	7893	8572	49	42	45	55	10126	10249	10469	10254	30	25	27	31	7255634	3118195	74400	31697	53481	18609	19897	7539	0	132289	0	0	0	0	14865583	14846610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222405	235532	234237	7255703	7217646	3256516	3171283	7255703	7221909	233205	3170256	1027	723	0	233205	0
2202	IN	IN	UNPOL	71740	1884364	1765203	8670729	8162852	0	117447891	8670729	8254875	1527072	117211352	236535	0	122955210	1527072	0	798	888	804	874	0	1	1	1	1091	1037	1082	1083	0	1	1	0	8670720	7774739	7662	6862	628474	415727	291070	528638	0	159968	0	0	21745369	1	22473466	22316673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71740	1884364	1765203	8670730	8162852	122955217	117447891	8670730	8254875	1527072	117211352	236535	864	0	1527072	0
2203	IN	IN	UNPOL	35304	522224	504255	2157545	2086094	0	6218536	2157545	2094785	488958	6203341	15192	0	6516714	488958	0	16315	18171	24081	20279	2649	2680	9799	4499	16042	16287	16506	16394	242	221	229	255	2157527	203739	164400	14961	273902	82020	249260	50743	0	42603	10	0	0	5090174	0	5073575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35304	522224	504255	2157545	2086094	6516714	6218536	2157545	2094785	488958	6203341	15192	215	0	488958	0
2204	IN	IN	UNPOL	35188	830110	774090	2147832	2009763	0	9635896	2147832	2023111	735820	9597816	38078	0	10449603	735820	0	16223	17849	23010	19721	2292	2418	8696	3960	16083	16145	16332	16313	215	232	226	232	2147813	220681	159721	14752	383894	123864	262573	52477	0	42220	6	0	0	5500580	0	5479159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35188	830110	774090	2147832	2009763	10449603	9635896	2147832	2023111	735820	9597816	38078	214	0	735820	0
2205	IN	IN	UNPOL	34507	648853	618602	1936847	1849797	0	7975223	1936847	1860682	591456	7948218	27005	0	8471936	591456	0	15557	17142	23012	19141	2534	2606	9606	4349	15790	15907	15933	16044	256	253	208	264	1936840	186661	158367	13403	298542	93842	217729	50743	0	37684	9	0	0	4863417	0	4849537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34507	648853	618602	1936847	1849797	8471937	7975223	1936847	1860682	591456	7948218	27005	193	0	591456	0
2206	IN	IN	UNPOL	34905	406430	393968	1906652	1850242	0	5107056	1906652	1857215	382877	5096018	11037	0	5344619	382877	0	14950	16643	21816	18204	2167	2288	8327	3786	15974	16207	16425	16275	237	259	242	257	1906651	172308	153838	13286	212902	63694	168955	42868	0	37143	4	0	0	4436777	0	4428108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34905	406430	393968	1906652	1850242	5344619	5107056	1906652	1857215	382877	5096018	11037	190	0	382877	0
2207	IN	IN	UNPOL	28336	277214	270867	1796317	1756475	0	3675299	1796317	1761383	264741	3669202	6097	0	3819477	264741	0	12233	13609	18714	15274	1960	2073	7887	3652	13173	13661	13462	13216	184	182	176	196	1796297	177801	129454	12390	162866	47160	135210	38740	0	34775	6	0	0	4023863	0	4018065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28336	277214	270867	1796317	1756475	3819478	3675299	1796317	1761383	264741	3669202	6097	179	0	264741	0
2208	IN	IN	UNPOL	30498	511388	482601	1816382	1720552	0	6225935	1816382	1729055	464096	6207513	18422	0	6694208	464096	0	12063	13278	15610	14331	1141	1303	4273	2090	13927	14052	14178	14241	217	198	208	239	1816367	196551	121221	12405	198538	65297	117209	31948	0	35273	4	0	0	4386247	0	4376294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30498	511388	482601	1816382	1720552	6694207	6225935	1816382	1729055	464096	6207513	18422	181	0	464096	0
2209	IN	IN	UNPOL	34930	595477	544215	1866721	1706669	0	6921214	1866721	1716174	521658	6898774	22440	0	7679833	521658	0	12881	14359	15065	15084	879	954	2314	1244	15998	16181	15998	16264	246	244	240	267	1866696	195738	128145	12796	169892	58996	90361	27181	0	36733	1	0	0	4552231	0	4542221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34930	595477	544215	1866721	1706669	7679834	6921214	1866721	1716174	521658	6898774	22440	186	0	521658	0
2210	IN	IN	UNPOL	33574	313332	305444	1826507	1782041	0	4245633	1826507	1787638	297990	4238210	7423	0	4420751	297990	0	13051	14315	15233	15135	1070	1125	3210	1574	15245	15383	15706	15731	233	256	220	271	1826506	182488	127650	12588	125354	38434	98679	26231	0	36002	6	0	0	4156009	0	4153991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33574	313332	305444	1826508	1782041	4420751	4245633	1826508	1787638	297990	4238210	7423	182	0	297990	0
2211	IN	IN	UNPOL	107517	2228743	2051816	3823518	3547203	0	51974424	3823518	3599214	1768440	51693176	281248	172239	56881318	176845	0	30549	33231	41228	36748	4011	4323	14138	6555	30502	30674	30914	30812	496	475	465	450	3823486	347496	295208	26616	388863	109080	432490	86878	0	76462	7	0	0	11796923	0	11760410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107517	2228744	2051816	3823518	3547203	56881320	51974424	3823518	3599214	1768440	51693176	281248	381	0	176845	0
2212	IN	IN	UNPOL	169771	5236230	4554706	3974066	3492758	0	99442676	3974066	3596098	3505063	98401630	1041044	32800	112124055	35050	0	64419	70989	72505	71654	6916	6834	13473	8010	68187	66973	68723	67705	2480	2404	1934	2059	3974028	194427	594733	28954	971042	239642	1144076	182046	0	151107	6	0	0	16874974	0	16758159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169771	5236230	4554706	3974067	3492758	112124057	99442676	3974067	3596098	3505063	98401629	1041044	396	0	35050	0
2213	IN	IN	UNPOL	175717	5930327	4817901	3984196	3282998	0	116074698	3984196	3398441	3477219	114745681	1329012	38249	138363623	34773	0	82265	90263	95938	92606	12514	12962	24234	14698	80417	79071	81566	79637	3100	3041	2700	2689	3984150	159981	756769	29289	970813	258159	1252837	185398	0	118653	10	0	0	17707301	0	17537615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175717	5930327	4817901	3984196	3282998	138363628	116074698	3984196	3398441	3477219	114745680	1329012	397	0	34773	0
2214	IN	IN	UNPOL	287032	8943489	6619755	4255020	3208262	0	182384688	4255020	3378632	3994319	179783861	2600819	59928	230144494	39943	0	165217	180587	319626	216968	59300	63723	204972	97665	135277	134679	137444	135769	6966	6867	6384	6407	4255000	74673	1867227	32014	1656786	448273	1778602	351757	0	129705	126	0	0	22936067	0	22669375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287032	8943489	6619755	4255020	3208262	230144500	182384687	4255020	3378632	3994319	179783861	2600819	424	0	39943	0
